TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
4069	樺木書架	Furniture_guizi_7	34	4069	4069		FurnitureItem	999	樺木製成的書架，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	507										
4070	墨香書架	Furniture_guizi_8	34	4070	4070		FurnitureItem	999	以墨藍色清漆均勻上色的書架，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	508										
4071	幻彩流光書架	Furniture_guizi_9	34	4071	4071		FurnitureItem	999	色澤多變明亮的書架，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	509										
4072	紫檀鎏金書架	Furniture_guizi_10	34	4072	4072		FurnitureItem	999	以上等紫檀木製成的書架，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	510										
4073	松木博古架	Furniture_guizi_11	34	4073	4073		FurnitureItem	999	松木製成的博古架，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	511										
4074	樺木博古架	Furniture_guizi_12	34	4074	4074		FurnitureItem	999	樺木製成的博古架，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	512										
4075	墨香博古架	Furniture_guizi_13	34	4075	4075		FurnitureItem	999	以墨藍色清漆均勻上色的博古架，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	513										
4076	幻彩流光博古架	Furniture_guizi_14	34	4076	4076		FurnitureItem	999	色澤多變明亮的博古架，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	514										
4077	紫檀鎏金博古架	Furniture_guizi_15	34	4077	4077		FurnitureItem	999	以上等紫檀木製成的博古架，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	515										
4078	松木雜物架	Furniture_guizi_16	34	4078	4078		FurnitureItem	999	松木製成的雜物架，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	516										
4079	樺木雜物架	Furniture_guizi_17	34	4079	4079		FurnitureItem	999	樺木製成的雜物架，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	517										
4080	墨香雜物架	Furniture_guizi_18	34	4080	4080		FurnitureItem	999	以墨藍色清漆均勻上色的雜物架，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	518										
4081	幻彩流光雜物架	Furniture_guizi_19	34	4081	4081		FurnitureItem	999	色澤多變明亮的雜物架，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	519										
4082	紫檀鎏金雜物架	Furniture_guizi_20	34	4082	4082		FurnitureItem	999	以上等紫檀木製成的雜物架，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	520										
4083	松木多寶格	Furniture_guizi_21	34	4083	4083		FurnitureItem	999	松木製成的多寶格，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	521										
4084	樺木多寶格	Furniture_guizi_22	34	4084	4084		FurnitureItem	999	樺木製成的多寶格，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	522										
4085	墨香多寶格	Furniture_guizi_23	34	4085	4085		FurnitureItem	999	以墨藍色清漆均勻上色的多寶格，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	523										
4086	幻彩流光多寶格	Furniture_guizi_24	34	4086	4086		FurnitureItem	999	色澤多變明亮的多寶格，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	524										
4087	紫檀鎏金多寶格	Furniture_guizi_25	34	4087	4087		FurnitureItem	999	以上等紫檀木製成的多寶格，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	525										
4088	松木小方櫃	Furniture_guizi_26	34	4088	4088		FurnitureItem	999	松木製成的小方櫃，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	526										
4089	樺木小方櫃	Furniture_guizi_27	34	4089	4089		FurnitureItem	999	樺木製成的小方櫃，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	527										
4090	墨香小方櫃	Furniture_guizi_28	34	4090	4090		FurnitureItem	999	以墨藍色清漆均勻上色的小方櫃，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	528										
4091	幻彩流光小方櫃	Furniture_guizi_29	34	4091	4091		FurnitureItem	999	色澤多變明亮的小方櫃，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	529										
4092	紫檀鎏金小方櫃	Furniture_guizi_30	34	4092	4092		FurnitureItem	999	以上等紫檀木製成的小方櫃，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	530										
4093	松木方桌	Furniture_zhuozi_1	34	4093	4093		FurnitureItem	999	松木製成的方桌，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	1001										
4094	樺木方桌	Furniture_zhuozi_2	34	4094	4094		FurnitureItem	999	樺木製成的方桌，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	1002										
4095	墨香圓桌	Furniture_zhuozi_3	34	4095	4095		FurnitureItem	999	以墨藍色清漆均勻上色的圓桌，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1003										
4096	幻彩流光圓桌	Furniture_zhuozi_4	34	4096	4096		FurnitureItem	999	色澤多變明亮的圓桌，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	1004										
4097	紫檀鎏金圓桌	Furniture_zhuozi_5	34	4097	4097		FurnitureItem	999	以上等紫檀木製成的圓桌，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	1005										
4098	松木案	Furniture_zhuozi_6	34	4098	4098		FurnitureItem	999	松木製成的木案，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	1006										
4099	樺木案	Furniture_zhuozi_7	34	4099	4099		FurnitureItem	999	樺木製成的木案，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	1007										
4100	墨香案	Furniture_zhuozi_8	34	4100	4100		FurnitureItem	999	以墨藍色清漆均勻上色的木案，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1008										
4101	幻彩流光案	Furniture_zhuozi_9	34	4101	4101		FurnitureItem	999	色澤多變明亮的木案，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	1009										
4102	紫檀鎏金案	Furniture_zhuozi_10	34	4102	4102		FurnitureItem	999	以上等紫檀木製成的木案，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	1010										
4103	松木方案	Furniture_zhuozi_11	34	4103	4103		FurnitureItem	999	松木製成的方案，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	1011										
4104	樺木方案	Furniture_zhuozi_12	34	4104	4104		FurnitureItem	999	樺木製成的方案，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	1012										
4105	墨香方案	Furniture_zhuozi_13	34	4105	4105		FurnitureItem	999	以墨藍色清漆均勻上色的方案，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1013										
4106	幻彩流光方案	Furniture_zhuozi_14	34	4106	4106		FurnitureItem	999	色澤多變明亮的方案，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	1014										
4107	紫檀鎏金方案	Furniture_zhuozi_15	34	4107	4107		FurnitureItem	999	以上等紫檀木製成的方案，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	1015										
4108	松木翹頭案	Furniture_zhuozi_16	34	4108	4108		FurnitureItem	999	松木製成的翹頭案，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	1016										
4109	樺木翹頭案	Furniture_zhuozi_17	34	4109	4109		FurnitureItem	999	樺木製成的翹頭案，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	1017										
4110	墨香翹頭案	Furniture_zhuozi_18	34	4110	4110		FurnitureItem	999	以墨藍色清漆均勻上色的翹頭案，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1018										
4111	幻彩流光翹頭案	Furniture_zhuozi_19	34	4111	4111		FurnitureItem	999	色澤多變明亮的翹頭案，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	1019										
4112	紫檀鎏金翹頭案	Furniture_zhuozi_20	34	4112	4112		FurnitureItem	999	以上等紫檀木製成的翹頭案，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	1020										
4113	松木盆景架	Furniture_zhuozi_21	34	4113	4113		FurnitureItem	999	松木製成的盆景架，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	1021										
4114	樺木盆景架	Furniture_zhuozi_22	34	4114	4114		FurnitureItem	999	樺木製成的盆景架，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	1022										
4115	墨香盆景架	Furniture_zhuozi_23	34	4115	4115		FurnitureItem	999	以墨藍色清漆均勻上色的盆景架，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1023										
4116	幻彩流光盆景架	Furniture_zhuozi_24	34	4116	4116		FurnitureItem	999	色澤多變明亮的盆景架，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	1024										
4117	紫檀鎏金盆景架	Furniture_zhuozi_25	34	4117	4117		FurnitureItem	999	以上等紫檀木製成的盆景架，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	1025										
4118	松木棋盤	Furniture_zhuozi_26	34	4118	4118		FurnitureItem	999	松木製成的棋盤，紋理天然美觀，經久耐用，物美而價廉	300000	1	1	1000	2	1	1	99999	1026										
4119	樺木棋盤	Furniture_zhuozi_27	34	4119	4119		FurnitureItem	999	樺木製成的棋盤，色澤較深，看上去厚重沉穩，堅固牢靠	750000	1	1	1000	3	1	1	99999	1027										
4120	墨香棋盤	Furniture_zhuozi_28	34	4120	4120		FurnitureItem	999	以墨藍色清漆均勻上色的棋盤，隱隱滲出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1028										
4121	幻彩流光棋盤	Furniture_zhuozi_29	34	4121	4121		FurnitureItem	999	色澤多變明亮的棋盤，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	1029										
4122	紫檀鎏金棋盤	Furniture_zhuozi_30	34	4122	4122		FurnitureItem	999	以上等紫檀木製成的棋盤，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用	6000000	1	1	1000	6	1	1	99999	1030										
4123	稻禾蒲團	Furniture_yizi_1	34	4123	4123		FurnitureItem	999	以稻禾糅合而成的蒲團，表面較為粗糙，多為普通人家使用	100000	1	1	1000	2	1	1	99999	1501										
4124	筍殼蒲團	Furniture_yizi_2	34	4124	4124		FurnitureItem	999	以筍殼填充，面料縫製而成的蒲團，尚算舒適且價格較為低廉	250000	1	1	1000	3	1	1	99999	1502										
4125	紫羅蘭	Furniture_yizi_3	34	4125	4125		FurnitureItem	999	以淡紫色中等布料縫製而成，上有簡單刺繡，質地較軟，已臻至佳品之列	500000	1	1	1000	4	1	1	99999	1503										
4126	冷玉琅繯	Furniture_yizi_4	34	4126	4126		FurnitureItem	999	以杏黃色上等布料縫製而成，以金絲繡成玉佩之形，織工精細，已屬上品	1000000	1	1	1000	5	1	1	99999	1504										
4127	紫玉成煙	Furniture_yizi_5	34	4127	4127		FurnitureItem	999	以絳紫色宮廷布料縫製而成，柔軟舒適，如坐雲端，輔以描金雲紋，高貴典雅	2000000	1	1	1000	6	1	1	99999	1505										
4128	粗麻方墊	Furniture_yizi_6	34	4128	4128		FurnitureItem	999	粗麻繡制而成的坐墊，質地較硬，多為普通人家使用	100000	1	1	1000	2	1	1	99999	1506										
4129	棉質方墊	Furniture_yizi_7	34	4129	4129		FurnitureItem	999	在棉質布面上繡制蘭花紋理的坐墊，改善了填充料的品質，使之更為舒適	250000	1	1	1000	3	1	1	99999	1507										
4130	幽芳	Furniture_yizi_8	34	4130	4130		FurnitureItem	999	傳聞西域有一奇花，晨露附於其上色澤如血，香氣彌漫，以此花露染制而成的紫藍色坐墊	500000	1	1	1000	4	1	1	99999	1508										
4131	紅塵客夢	Furniture_yizi_9	34	4131	4131		FurnitureItem	999	傳聞昔日李靖拜訪楊素時，紅拂芳心默許，故偷換坐墊，以期李靖察覺。後兩人佳話流傳於世，故多有仿製	1000000	1	1	1000	5	1	1	99999	1509										
4132	金蘭	Furniture_yizi_10	34	4132	4132		FurnitureItem	999	燦金色的坐墊，奢華富貴，以燙金蠶絲繡金色蘭花，更彰顯貴氣，非大富大貴之家不可用之	2000000	1	1	1000	6	1	1	99999	1510										
4133	松木長凳	Furniture_yizi_11	34	4133	4133		FurnitureItem	999	松木製成的長凳，紋理天然美觀，經久耐用，物美而價廉\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	100000	1	1	1000	2	1	1	99999	1511										
4134	樺木長凳	Furniture_yizi_12	34	4134	4134		FurnitureItem	999	樺木製成的長凳，色澤較深，看上去厚重沉穩，堅固牢靠\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	250000	1	1	1000	3	1	1	99999	1512										
4135	墨香圓凳	Furniture_yizi_13	34	4135	4135		FurnitureItem	999	以墨藍色清漆均勻上色的圓凳，隱隱滲出一股淡淡的墨香\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	500000	1	1	1000	4	1	1	99999	1513										
4136	幻彩流光圓凳	Furniture_yizi_14	34	4136	4136		FurnitureItem	999	色澤多變明亮的圓凳，光華流轉，置身其中，恍如誤入仙境\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	1000000	1	1	1000	5	1	1	99999	1514										
4137	紫檀鎏金圓凳	Furniture_yizi_15	34	4137	4137		FurnitureItem	999	以上等紫檀木製成的圓凳，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	2000000	1	1	1000	6	1	1	99999	1515										
4138	松木椅	Furniture_yizi_16	34	4138	4138		FurnitureItem	999	松木製成的凳子，紋理天然美觀，經久耐用，物美而價廉\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	100000	1	1	1000	2	1	1	99999	1516										
4139	核桃木扶手椅	Furniture_yizi_17	34	4139	4139		FurnitureItem	999	朱紅色的靠椅，結實耐用，不失檔次，多為家境較好的人家用於大堂待客\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	500000	1	1	1000	4	1	1	99999	1517										
4140	朱丹描金椅	Furniture_yizi_18	34	4140	4140		FurnitureItem	999	以上等紫檀木製成的太師椅，以黃金描邊，一眼望去，便知坐於其上之人定為貴人\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	2000000	1	1	1000	6	1	1	99999	1518										
4141	松木浴盆	Furniture_yugang_1	34	4141	4141		FurnitureItem	999	松木製成的浴盆，紋理天然美觀，經久耐用，物美而價廉 \n\n[FFFE0D]擺放後的【浴盆】類傢俱，可以點擊進行使用操作[-]	600000	1	1	1000	2	1	1	99999	2001										
4142	樺木浴盆	Furniture_yugang_2	34	4142	4142		FurnitureItem	999	樺木製成的浴盆，色澤較深，看上去厚重沉穩，堅固牢靠 \n\n[FFFE0D]擺放後的【浴盆】類傢俱，可以點擊進行使用操作[-]	1500000	1	1	1000	3	1	1	99999	2002										
4143	墨香浴盆	Furniture_yugang_3	34	4143	4143		FurnitureItem	999	以墨藍色清漆均勻上色的浴盆，隱隱滲出一股淡淡的墨香 \n\n[FFFE0D]擺放後的【浴盆】類傢俱，可以點擊進行使用操作[-]	3000000	1	1	1000	4	1	1	99999	2003										
4144	鏡花水月	Furniture_yugang_4	34	4144	4144		FurnitureItem	999	色澤多變明亮的浴盆，光華流轉，置身其中，恍如誤入仙境 \n\n[FFFE0D]擺放後的【浴盆】類傢俱，可以點擊進行使用操作[-]	8000000	1	1	1000	5	1	1	99999	2004										
4145	瓊瑤碧落	Furniture_yugang_5	34	4145	4145		FurnitureItem	999	以上等紫檀木製成的浴盆，以黃金描邊，高貴大氣之餘不顯粗俗，多為大戶人家所用 \n\n[FFFE0D]擺放後的【浴盆】類傢俱，可以點擊進行使用操作[-]	16000000	1	1	1000	6	1	1	99999	2005										
4146	虎嘯山林	Furniture_dabaishe_1	34	4146	4146		FurnitureItem	999	以百獸之王——虎皮製成的地毯，彰顯王者之氣	3000000	1	1	1000	5	1	1	99999	2501										
4147	飛熊入夢	Furniture_dabaishe_2	34	4147	4147		FurnitureItem	999	以珍貴白熊皮製成的地毯，柔軟厚實，非高官大賈不可得之\n「自從叩角歌聲歇，無複飛熊入夢中」	6000000	1	1	1000	6	1	1	99999	2502										
4148	星懸長空（中）	Furniture_dabaishe_3	34	4148	4148		FurnitureItem	999	以深藍色布料編織而成的中型地毯，仿製天空，其上以彩色絲線繡有繁星，一眼望上去滿目琳琅	750000	1	1	1000	3	1	1	99999	2503										
4149	海枯石爛（中）	Furniture_dabaishe_4	34	4149	4149		FurnitureItem	999	以褐色布料仿製大地，以藍色布料仿製流水，據聞乃萬金財定制\n「嘿嘿，我老萬做的地毯，海沽石爛，永不損壞！」	1500000	1	1	1000	4	1	1	99999	2504										
4150	火鳳金鸞地衣（中）	Furniture_dabaishe_5	34	4150	4150		FurnitureItem	999	傳聞世上有一對神鳥，名鸞鳳，情比金堅，不離不棄，其羽絢麗多姿，光華奪目，後有繡坊以其名製成地衣。	3000000	1	1	1000	5	1	1	99999	2505										
4151	金榜提名（中）	Furniture_dabaishe_6	34	4151	4151		FurnitureItem	999	富貴人家為家中子嗣預先定制，期望他有朝一日能夠金榜題名。以金絲一針一線縫製，耗時驚人，非技藝極高之人不可繡制	6000000	1	1	1000	6	1	1	99999	2506										
4152	星懸長空（大）	Furniture_dabaishe_7	34	4152	4152		FurnitureItem	999	以深藍色布料編織而成的中型地毯，仿製天空，其上以彩色絲線繡有繁星，一眼望上去滿目琳琅	750000	1	1	1000	3	1	1	99999	2507										
4153	海枯石爛（大）	Furniture_dabaishe_8	34	4153	4153		FurnitureItem	999	以褐色布料仿製大地，以藍色布料仿製流水，據聞乃萬金財定制\n「嘿嘿，我老萬做的地毯，海沽石爛，永不損壞！」	1500000	1	1	1000	4	1	1	99999	2508										
4154	火鳳金鸞地衣（大）	Furniture_dabaishe_9	34	4154	4154		FurnitureItem	999	傳聞世上有一對神鳥，名鸞鳳，情比金堅，不離不棄，其羽絢麗多姿，光華奪目，後有繡坊以其名製成地衣。	3000000	1	1	1000	5	1	1	99999	2509										
4155	金榜提名（大）	Furniture_dabaishe_10	34	4155	4155		FurnitureItem	999	富貴人家為家中子嗣預先定制，期望他有朝一日能夠金榜題名。以金絲一針一線縫製，耗時驚人，非技藝極高之人不可繡制	6000000	1	1	1000	6	1	1	99999	2510										
4156	幻彩流光地衣（中）	Furniture_dabaishe_11	34	4156	4156		FurnitureItem	999	色澤多變明亮的地衣，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	2511										
4157	幻彩流光地衣（大）	Furniture_dabaishe_12	34	4157	4157		FurnitureItem	999	色澤多變明亮的地衣，光華流轉，置身其中，恍如誤入仙境	3000000	1	1	1000	5	1	1	99999	2512										
4221	松木錦盒	Furniture_zhongbaishe_1	34	4221	4221		FurnitureItem	999	松木製成的錦盒，紋理天然美觀，經久耐用，物美而價廉，多用於存放物件	200000	1	1	1000	2	1	1	99999	3001										
4222	百寶箱	Furniture_zhongbaishe_2	34	4222	4222		FurnitureItem	999	華貴的寶盒，多用於珍藏女子首飾或是珍貴之物，盒子本身已是價值不菲	1000000	1	1	1000	4	1	1	99999	3002										
4223	雙龍銜珠	Furniture_zhongbaishe_3	34	4223	4223		FurnitureItem	999	極盡奢華的寶箱，單箱上的夜明珠已是價值千金，兩條金龍亦是黃金鑄成，不知其中究竟藏有何等珍貴之物	4000000	1	1	1000	6	1	1	99999	3003										
4224	金枝玉葉（合）	Furniture_zhongbaishe_4	34	4224	4224		FurnitureItem	999	大戶之家常用的屏風，通體金色，故唯有身份尊貴之人方可使用	500000	1	1	1000	3	1	1	99999	3004										
4225	寒梅傲雪	Furniture_zhongbaishe_5	34	4225	4225		FurnitureItem	999	栽種于方形花盆中的寒梅，梅開百花之先，生於嚴寒，獨天下而春，令人欽佩	2000000	1	1	1000	5	1	1	99999	3005										
4226	青松迎客	Furniture_zhongbaishe_6	34	4226	4226		FurnitureItem	999	有名家造訪黃山，觀其青松之態，耗費數年精力栽培的盆景，實屬有價無市的珍貴之物	4000000	1	1	1000	6	1	1	99999	3006										
4227	粗麻屏風	Furniture_zhongbaishe_7	34	4227	4227		FurnitureItem	999	普通人家常用的屏風，笨重簡陋，較為不便，但價格低廉，可做遮擋之用	200000	1	1	1000	2	1	1	99999	3007										
4228	金枝玉葉（張）	Furniture_zhongbaishe_8	34	4228	4228		FurnitureItem	999	大戶之家常用的屏風，通體金色，故唯有身份尊貴之人方可使用	500000	1	1	1000	3	1	1	99999	3008										
4229	太嶽入雲	Furniture_zhongbaishe_9	34	4229	4229		FurnitureItem	999	有畫師遍訪名山，觀其形，悟其神，將其直聳入雲的氣勢繪于屏風之上	1000000	1	1	1000	4	1	1	99999	3009										
4230	三生連理	Furniture_zhongbaishe_10	34	4230	4230		FurnitureItem	999	屏風共分三面，意三生三世，枝芽分處三面之上，意為三生三世，共結連理	2000000	1	1	1000	5	1	1	99999	3010										
4231	星懸長空（小）	Furniture_zhongbaishe_11	34	4231	4231		FurnitureItem	999	以深藍色布料編織而成的中型地毯，仿製天空，其上以彩色絲線繡有繁星，一眼望上去滿目琳琅	500000	1	1	1000	3	1	1	99999	3011										
4232	海枯石爛（小）	Furniture_zhongbaishe_12	34	4232	4232		FurnitureItem	999	以褐色布料仿製大地，以藍色布料仿製流水，據聞乃萬金財定制\n「嘿嘿，我老萬做的地毯，海沽石爛，永不損壞！」	1000000	1	1	1000	4	1	1	99999	3012										
4233	火鳳金鸞地衣（小）	Furniture_zhongbaishe_13	34	4233	4233		FurnitureItem	999	傳聞世上有一對神鳥，名鸞鳳，情比金堅，不離不棄，其羽絢麗多姿，光華奪目，後有繡坊以其名製成地衣。	2000000	1	1	1000	5	1	1	99999	3013										
4234	金榜提名（小）	Furniture_zhongbaishe_14	34	4234	4234		FurnitureItem	999	富貴人家為家中子嗣預先定制，期望他有朝一日能夠金榜題名。以金絲一針一線縫製，耗時驚人，非技藝極高之人不可繡制	4000000	1	1	1000	6	1	1	99999	3014										
4235	銅雀香爐	Furniture_zhongbaishe_15	34	4235	4235		FurnitureItem	999	較為簡陋的銅雀香爐，多為一般子弟所用，香氣較淡，僅作助眠之用\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	200000	1	1	1000	2	1	1	99999	3015										
4236	玉蓮香爐	Furniture_zhongbaishe_16	34	4236	4236		FurnitureItem	999	以青玉雕刻而成的蓮花狀香爐，其內含有香料，能夠安定心神，令人心曠神怡\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	500000	1	1	1000	3	1	1	99999	3016										
4237	熟銅香爐	Furniture_zhongbaishe_17	34	4237	4237		FurnitureItem	999	爐中空間較大，多用於大堂之上，人數較多的場合，能夠讓香氣快速擴散\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	1000000	1	1	1000	4	1	1	99999	3017										
4238	七繡雲香	Furniture_zhongbaishe_18	34	4238	4238		FurnitureItem	999	爐身繪有七彩雲霞，象徵如意吉祥，其香可沿爐蓋攀爬而上，令香氣聚而不散\n\n[FFFE0D]擺放後，可以點擊進行使用[-]	2000000	1	1	1000	5	1	1	99999	3018										
