懲惡	6911	13438
懲惡	9505	11382
懲惡	10379	12110
懲惡	11381	13544
虞美人	3541	12205
虞美人	3840	12061
虞美人	4074	11881
虞美人	4321	11647
虞美人	3809	11489
虞美人	3527	11717
虞美人	3966	11293
虞美人	4291	11254
虞美人	3319	11940
任務相關	8130	4404
任務相關	9141	7471
任務相關	5178	4344
任務相關	10577	6919
任務相關	5892	7686
任務相關	11082	11834
任務相關	9959	8827
任務相關	11001	8534
任務相關	12506	8314
任務相關	12267	5763
任務相關	14082	3813
任務相關	11948	3881
家園花	10736	3303
家園花	10693	3482
家園花	10420	3623
家園花	10620	3636
家園花	8793	3713
家園花	8959	3602
家園花	9130	3516
家園花	10565	3115
家園花	10433	3162
家園花	10544	3273
家園花	10330	3328
家園花	10279	3495
家園花	10501	3444
