ItemId	MaxItemCount	Desc	TypeName	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9
1188	1	T7稀有衣服	裝備	6000	6000	6000	6000	6000	6000	5400	5400	5400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1138	1	T7稀有項鍊	裝備	4000	4000	4000	4000	4000	4000	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1148	1	T7稀有戒指	裝備	4000	4000	4000	4000	4000	4000	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1158	1	T7稀有玉佩	裝備	4000	4000	4000	4000	4000	4000	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1168	1	T7稀有護身符	裝備	4000	4000	4000	4000	4000	4000	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1178	1	T7稀有帽子	裝備	2000	2000	2000	2000	2000	2000	1800	1800	1800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1198	1	T7稀有護腕	裝備	2000	2000	2000	2000	2000	2000	1800	1800	1800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1208	1	T7稀有腰帶	裝備	2000	2000	2000	2000	2000	2000	1800	1800	1800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1218	1	T7稀有鞋子	裝備	2000	2000	2000	2000	2000	2000	1800	1800	1800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1127	1	T6稀有武器	裝備	7500	7500	7500	7500	7500	6750	6000	6000	6000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1187	1	T6稀有衣服	裝備	4500	4500	4500	4500	4500	4050	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1137	1	T6稀有項鍊	裝備	3000	3000	3000	3000	3000	2700	2400	2400	2400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1147	1	T6稀有戒指	裝備	3000	3000	3000	3000	3000	2700	2400	2400	2400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1157	1	T6稀有玉佩	裝備	3000	3000	3000	3000	3000	2700	2400	2400	2400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1167	1	T6稀有護身符	裝備	3000	3000	3000	3000	3000	2700	2400	2400	2400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1177	1	T6稀有帽子	裝備	1500	1500	1500	1500	1500	1350	1200	1200	1200		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1197	1	T6稀有護腕	裝備	1500	1500	1500	1500	1500	1350	1200	1200	1200		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1207	1	T6稀有腰帶	裝備	1500	1500	1500	1500	1500	1350	1200	1200	1200		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1217	1	T6稀有鞋子	裝備	1500	1500	1500	1500	1500	1350	1200	1200	1200		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1126	1	T5稀有武器	裝備	6250	6250	6250	6250	5625	5000	4375	4375	4375		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1186	1	T5稀有衣服	裝備	3750	3750	3750	3750	3375	3000	2625	2625	2625		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1136	1	T5稀有項鍊	裝備	2500	2500	2500	2500	2250	2000	1750	1750	1750		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1146	1	T5稀有戒指	裝備	2500	2500	2500	2500	2250	2000	1750	1750	1750		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1156	1	T5稀有玉佩	裝備	2500	2500	2500	2500	2250	2000	1750	1750	1750		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1166	1	T5稀有護身符	裝備	2500	2500	2500	2500	2250	2000	1750	1750	1750		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1176	1	T5稀有帽子	裝備	1250	1250	1250	1250	1125	1000	875	875	875		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1196	1	T5稀有護腕	裝備	1250	1250	1250	1250	1125	1000	875	875	875		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1206	1	T5稀有腰帶	裝備	1250	1250	1250	1250	1125	1000	875	875	875		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1216	1	T5稀有鞋子	裝備	1250	1250	1250	1250	1125	1000	875	875	875		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1125	1	T4稀有武器	裝備	3000	3000	3000	2700	2400	2100	1800	1800	1800		2.5	2.5	2	2	2	2	2	2	2
1185	1	T4稀有衣服	裝備	1800	1800	1800	1620	1440	1260	1080	1080	1080		2.5	2.5	2	2	2	2	2	2	2
1135	1	T4稀有項鍊	裝備	1200	1200	1200	1080	960	840	720	720	720		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1145	1	T4稀有戒指	裝備	1200	1200	1200	1080	960	840	720	720	720		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1155	1	T4稀有玉佩	裝備	1200	1200	1200	1080	960	840	720	720	720		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1165	1	T4稀有護身符	裝備	1200	1200	1200	1080	960	840	720	720	720		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1175	1	T4稀有帽子	裝備	600	600	600	540	480	420	360	360	360		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1195	1	T4稀有護腕	裝備	600	600	600	540	480	420	360	360	360		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1205	1	T4稀有腰帶	裝備	600	600	600	540	480	420	360	360	360		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1215	1	T4稀有鞋子	裝備	600	600	600	540	480	420	360	360	360		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1124	1	T3稀有武器	裝備	1250	1250	1125	1000	875	750	625	625	625		2.5	2	2	2	2	2	2	2	2
1184	1	T3稀有衣服	裝備	750	750	675	600	525	450	375	375	375		2.5	2	2	2	2	2	2	2	2
1134	1	T3稀有項鍊	裝備	500	500	450	400	350	300	250	250	250		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1144	1	T3稀有戒指	裝備	500	500	450	400	350	300	250	250	250		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1154	1	T3稀有玉佩	裝備	500	500	450	400	350	300	250	250	250		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1164	1	T3稀有護身符	裝備	500	500	450	400	350	300	250	250	250		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1174	1	T3稀有帽子	裝備	250	250	225	200	175	150	125	125	125		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1194	1	T3稀有護腕	裝備	250	250	225	200	175	150	125	125	125		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1204	1	T3稀有腰帶	裝備	250	250	225	200	175	150	125	125	125		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1214	1	T3稀有鞋子	裝備	250	250	225	200	175	150	125	125	125		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1123	1	T2稀有武器	裝備	500	450	400	350	300	250	200	200	200		2	2	2	2	2	2	2	2	2
1183	1	T2稀有衣服	裝備	300	270	240	210	180	150	120	120	120		2	2	2	2	2	2	2	2	2
1133	1	T2稀有項鍊	裝備	200	180	160	140	120	100	80	80	80		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1143	1	T2稀有戒指	裝備	200	180	160	140	120	100	80	80	80		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1153	1	T2稀有玉佩	裝備	200	180	160	140	120	100	80	80	80		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1163	1	T2稀有護身符	裝備	200	180	160	140	120	100	80	80	80		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1173	1	T2稀有帽子	裝備	100	90	80	70	60	50	40	40	40		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1193	1	T2稀有護腕	裝備	100	90	80	70	60	50	40	40	40		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1203	1	T2稀有腰帶	裝備	100	90	80	70	60	50	40	40	40		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1213	1	T2稀有鞋子	裝備	100	90	80	70	60	50	40	40	40		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
5761	1	11階稀有武器碎片	裝備	2850	2850	2850	2850	2850	2850	2850	2850	2850		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
5821	1	11階稀有衣服碎片	裝備	1710	1710	1710	1710	1710	1710	1710	1710	1710		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3667	1	10階稀有武器碎片	裝備	2250	2250	2250	2250	2250	2250	2250	2250	2250		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1.2
3679	1	10階稀有衣服碎片	裝備	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1.2
2945	1	9階稀有武器碎片	裝備	1800	1800	1800	1800	1800	1800	1800	1800	1800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	1.2	1
2981	1	9階稀有衣服碎片	裝備	1080	1080	1080	1080	1080	1080	1080	1080	1080		2.5	2.5	2.5	2.5	2.5	2.5	2.5	1.2	1
2944	1	8階稀有武器碎片	裝備	1350	1350	1350	1350	1350	1350	1350	1350	1350		2.5	2.5	2.5	2.5	2.5	2.5	1.2	1	1
2980	1	8階稀有衣服碎片	裝備	810	810	810	810	810	810	810	810	810		2.5	2.5	2.5	2.5	2.5	2.5	1.2	1	1
2943	1	7階稀有武器碎片	裝備	1000	1000	1000	1000	1000	1000	900	900	900		2.5	2.5	2.5	2.5	2.5	1.2	1	1	1
2979	1	7階稀有衣服碎片	裝備	600	600	600	600	600	600	540	540	540		2.5	2.5	2.5	2.5	2.5	1.2	1	1	1
2090	1	6階稀有武器碎片	裝備	750	750	750	750	750	675	600	600	600		2.5	2.5	2.5	2.5	1.2	1	1	1	1
2126	1	6階稀有衣服碎片	裝備	450	450	450	450	450	405	360	360	360		2.5	2.5	2.5	2.5	1.2	1	1	1	1
2089	1	5階稀有武器碎片	裝備	625	625	625	625	563	500	438	438	438		2.5	2.5	2.5	1.2	1	1	1	1	1
2125	1	5階稀有衣服碎片	裝備	375	375	375	375	338	300	263	263	263		2.5	2.5	2.5	1.2	1	1	1	1	1
2088	1	4階稀有武器碎片	裝備	300	300	300	270	240	210	180	180	180		2.5	2.5	1.2	1	1	1	1	1	1
2124	1	4階稀有衣服碎片	裝備	180	180	180	162	144	126	108	108	108		2.5	2.5	1.2	1	1	1	1	1	1
1617	1	T6傳承武器	裝備	3000	3000	3000	3000	3000	2700	2400	2400	2400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1665	1	T6傳承衣服	裝備	1800	1800	1800	1800	1800	1620	1440	1440	1440		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1625	1	T6傳承項鍊	裝備	1200	1200	1200	1200	1200	1080	960	960	960		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1633	1	T6傳承戒指	裝備	1200	1200	1200	1200	1200	1080	960	960	960		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1641	1	T6傳承玉佩	裝備	1200	1200	1200	1200	1200	1080	960	960	960		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1649	1	T6傳承護身符	裝備	1200	1200	1200	1200	1200	1080	960	960	960		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1657	1	T6傳承帽子	裝備	600	600	600	600	600	540	480	480	480		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1673	1	T6傳承護腕	裝備	600	600	600	600	600	540	480	480	480		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1681	1	T6傳承腰帶	裝備	600	600	600	600	600	540	480	480	480		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1689	1	T6傳承鞋子	裝備	600	600	600	600	600	540	480	480	480		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1616	1	T5傳承武器	裝備	2250	2250	2250	2250	2025	1800	1575	1575	1575		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1664	1	T5傳承衣服	裝備	1350	1350	1350	1350	1215	1080	945	945	945		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1615	1	T4傳承武器	裝備	1000	1000	1000	900	800	700	600	600	600		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4282	1	1階稀有真元（未鑒定）	裝備	8850	8850	8850	8850	8850	8850	8850	8850	8850		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4283	1	2階稀有真元（未鑒定）	裝備	13000	13000	13000	13000	13000	13000	13000	13000	13000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4284	1	3階稀有真元（未鑒定）	裝備	18850	18850	18850	18850	18850	18850	18850	18850	18850		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4285	1	4階稀有真元（未鑒定）	裝備	24500	24500	24500	24500	24500	24500	24500	24500	24500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4286	1	5階稀有真元（未鑒定）	裝備	30000	30000	30000	30000	30000	30000	30000	30000	30000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4287	1	6階稀有真元（未鑒定）	裝備	35500	35500	35500	35500	35500	35500	35500	35500	35500		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4288	1	7階稀有真元（未鑒定）	裝備	41000	41000	41000	41000	41000	41000	41000	41000	41000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
2400	1	烏雲踏雪	裝備	6000	6000	6000	6000	6000	5400	5400	4800	4800		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
3445	1	赤金馭天繩	裝備	30000	30000	30000	30000	30000	30000	30000	30000	30000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3455	1	赤金馭天蹬	裝備	18000	18000	18000	18000	18000	18000	18000	18000	18000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3450	1	赤金馭天鞍	裝備	24000	24000	24000	24000	24000	24000	24000	24000	24000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
3462	1	赤金馭天繩碎片	裝備	1500	1500	1500	1500	1500	1500	1500	1500	1500		2.5	2.5	2.5	2.5	2.5	2.5	1.5	1.2	1
3461	1	蒼虹降龍繩碎片	裝備	600	600	600	600	600	600	600	600	600		2.5	2.5	2.5	2.5	2.5	1.5	1.2	1	1
3577	1	戰場銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3578	1	攻城戰銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3579	1	白虎堂銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3580	1	門派競技銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3581	1	武林盟主銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3582	1	歷代名將銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3583	1	華山論劍銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
3584	1	通天塔銘刻石	銘刻石	1000	1000	1000	1000	1000	1000	1000	1000	1000		2.5	2.5	2.5	2.5	2.5	1.8	1.5	1.2	1.2
2794	1	黃金圖譜·武器	黃金圖譜	18000	18000	18000	18000	18000	18000	18000	18000	18000		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
2796	1	黃金圖譜·帽子	黃金圖譜	3600	3600	3600	3600	3600	3600	3600	3600	3600		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2800	1	黃金圖譜·項鍊	黃金圖譜	7200	7200	7200	7200	7200	7200	7200	7200	7200		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2795	1	黃金圖譜·衣服	黃金圖譜	10800	10800	10800	10800	10800	10800	10800	10800	10800		2.5	2.5	2.5	2.5	2.5	2	1.5	1.2	1
2802	1	黃金圖譜·玉佩	黃金圖譜	7200	7200	7200	7200	7200	7200	7200	7200	7200		2.5	2.5	2.5	2.5	2.5	2.5	2	1.5	1.2
