TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
4922	戒指T12	T12_Ring_Q1		3	1	12	134	27	4922	4922			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4923	戒指T13	T13_Ring_Q1		3	1	13	144	27	4923	4923			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4924	戒指T14	T14_Ring_Q1		3	1	14	154	27	4924	4924			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4925	戒指T15	T15_Ring_Q1		3	1	15	164	27	4925	4925			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4926	戒指T16	T16_Ring_Q1		3	1	16	174	27	4926	4926			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4927	戒指T17	T17_Ring_Q1		3	1	17	184	27	4927	4927			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4928	戒指T18	T18_Ring_Q1		3	1	18	194	27	4928	4928			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4929	戒指T19	T19_Ring_Q1		3	1	19	204	27	4929	4929			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
4930	戒指T20	T20_Ring_Q1		3	1	20	214	27	4930	4930			1600000	8	1600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
121	【稀有】俠少之戒	T1_Ring_Q2		3	2	1	1	4	21	21			100000	1	100000	1	equip		0	lifemax_v	860			wood_resist_v	64																																				
122	【稀有】分水之戒	T2_Ring_Q2		3	2	2	28	7	22	22			200000	2	200000	1	equip		0	lifemax_v	1150			wood_resist_v	79																																			3	3
123	【稀有】伏斷之戒	T3_Ring_Q2		3	2	3	44	10	23	23			500000	3	500000	1	equip		0	lifemax_v	1650			wood_resist_v	96																																			3	4
124	【稀有】破軍之戒	T4_Ring_Q2		3	2	4	54	13	24	24			1200000	4	1200000	1	equip		0	lifemax_v	2150			wood_resist_v	119																																			4	4
125	【稀有】荒蕪之戒	T5_Ring_Q2		3	2	5	64	16	25	25			2500000	5	2500000	1	equip		0	lifemax_v	2650			wood_resist_v	141																																			4	5
126	【稀有】火府之戒	T6_Ring_Q2		3	2	6	74	19	26	26			3000000	6	3000000	1	equip		0	lifemax_v	3150			wood_resist_v	164																																			5	5
127	【稀有】蒼穹之戒	T7_Ring_Q2		3	2	7	84	22	27	27			4000000	7	4000000	1	equip		0	lifemax_v	3850			wood_resist_v	198																																			5	6
128	【稀有】邢天之戒	T8_Ring_Q2		3	2	8	94	25	28	28			5400000	8	5400000	1	equip		0	lifemax_v	4200			wood_resist_v	217																																			6	6
129	【稀有】應龍之戒	T9_Ring_Q2		3	2	9	104	28	29	29			8000000	8	8000000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
130	【稀有】瑞祥之戒	T10_Ring_Q2		3	2	10	114	31	30	30			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5021	【稀有】白澤之戒	T11_Ring_Q2		3	2	11	124	34	4921	4921			12500000	8	12500000	1	equip		0	lifemax_v	6000			wood_resist_v	290																																			7	7
5022	【稀有】戒指T12	T12_Ring_Q2		3	2	12	134	31	4922	4922			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5023	【稀有】戒指T13	T13_Ring_Q2		3	2	13	144	31	4923	4923			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5024	【稀有】戒指T14	T14_Ring_Q2		3	2	14	154	31	4924	4924			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5025	【稀有】戒指T15	T15_Ring_Q2		3	2	15	164	31	4925	4925			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5026	【稀有】戒指T16	T16_Ring_Q2		3	2	16	174	31	4926	4926			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5027	【稀有】戒指T17	T17_Ring_Q2		3	2	17	184	31	4927	4927			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5028	【稀有】戒指T18	T18_Ring_Q2		3	2	18	194	31	4928	4928			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5029	【稀有】戒指T19	T19_Ring_Q2		3	2	19	204	31	4929	4929			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
5030	【稀有】戒指T20	T20_Ring_Q2		3	2	20	214	31	4930	4930			10000000	8	10000000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
1546	【傳承】俠少之戒	T1_Ring_Q3		3	3	1	1	2	21	21			40000	1	40000	1	equip		0	lifemax_v	700			wood_resist_v	52																																				
1547	【傳承】分水之戒	T2_Ring_Q3		3	3	2	28	5	22	22			80000	2	80000	1	equip		0	lifemax_v	900			wood_resist_v	67																																			2	2
1548	【傳承】伏斷之戒	T3_Ring_Q3		3	3	3	44	8	23	23			160000	3	160000	1	equip		0	lifemax_v	1250			wood_resist_v	82																																			3	3
1549	【傳承】破軍之戒	T4_Ring_Q3		3	3	4	54	11	24	24			400000	4	400000	1	equip		0	lifemax_v	1750			wood_resist_v	101																																			3	4
1550	【傳承】荒蕪之戒	T5_Ring_Q3		3	3	5	64	14	25	25			900000	5	900000	1	equip		0	lifemax_v	2250			wood_resist_v	124																																			4	4
1551	【傳承】火府之戒	T6_Ring_Q3		3	3	6	74	17	26	26			1200000	6	1200000	1	equip		0	lifemax_v	2750			wood_resist_v	146																																			4	5
1552	【傳承】蒼穹之戒	T7_Ring_Q3		3	3	7	84	20	27	27			1600000	7	1600000	1	equip		0	lifemax_v	3250			wood_resist_v	169																																			5	5
1553	【傳承】邢天之戒	T8_Ring_Q3		3	3	8	94	23	28	28			2400000	8	2400000	1	equip		0	lifemax_v	4000			wood_resist_v	207																																			5	6
3603	【傳承】應龍之戒	T9_Ring_Q3		3	3	9	104	26	29	29			3600000	8	3600000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			6	6
3604	【傳承】瑞祥之戒	T10_Ring_Q3		3	3	10	114	29	30	30			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5121	【傳承】白澤之戒	T11_Ring_Q3		3	3	11	124	32	4921	4921			6400000	8	6400000	1	equip		0	lifemax_v	5500			wood_resist_v	270																																			7	7
5122	【傳承】戒指T12	T12_Ring_Q3		3	3	12	134	29	4922	4922			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5123	【傳承】戒指T13	T13_Ring_Q3		3	3	13	144	29	4923	4923			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5124	【傳承】戒指T14	T14_Ring_Q3		3	3	14	154	29	4924	4924			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5125	【傳承】戒指T15	T15_Ring_Q3		3	3	15	164	29	4925	4925			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5126	【傳承】戒指T16	T16_Ring_Q3		3	3	16	174	29	4926	4926			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5127	【傳承】戒指T17	T17_Ring_Q3		3	3	17	184	29	4927	4927			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5128	【傳承】戒指T18	T18_Ring_Q3		3	3	18	194	29	4928	4928			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5129	【傳承】戒指T19	T19_Ring_Q3		3	3	19	204	29	4929	4929			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
5130	【傳承】戒指T20	T20_Ring_Q3		3	3	20	214	29	4930	4930			4800000	8	4800000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
2770	【黃金】火府之戒	T6_Ring_Q4	1011	3	4	6	74	101	12004	12004			39000000	7	39000000	1	equip		36000	lifemax_v	4100			wood_resist_v	215																																			5	6
2771	【黃金】蒼穹之戒	T7_Ring_Q4	1012	3	4	7	84	102	12005	12005			61600000	7	61600000	1	equip		57600	lifemax_v	5000			wood_resist_v	257																																			6	6
2772	【黃金】邢天之戒	T8_Ring_Q4	1013	3	4	8	94	103	12006	12006			91800000	7	91800000	1	equip		86400	lifemax_v	5500			wood_resist_v	282																																			7	6
3623	【黃金】應龍之戒	T9_Ring_Q4	1014	3	4	9	104	104	12713	12713			123200000	7	123200000	1	equip		115200	lifemax_v	6000			wood_resist_v	300																																			7	7
3624	【黃金】瑞祥之戒	T10_Ring_Q4	1015	3	4	10	114	105	12714	12714			154000000	7	154000000	1	equip		144000	lifemax_v	7000			wood_resist_v	350																																			7	7
5370	【黃金】白澤之戒	T11_Ring_Q4	1016	3	4	11	124	106	18686	18686			185300000	7	185300000	1	equip		172800	lifemax_v	7500			wood_resist_v	400																																			7	7
5371	【黃金】蒼穹之戒	T12_Ring_Q4	1017	3	4	12	134	107	18687	18687			154000000	7	154000000	1	equip		144000	lifemax_v	7000			wood_resist_v	350																																			7	7
5372	【黃金】邢天之戒	T13_Ring_Q4	1018	3	4	13	144	108	18688	18688			154000000	7	154000000	1	equip		144000	lifemax_v	7000			wood_resist_v	350																																			7	7
5373	【黃金】應龍之戒	T14_Ring_Q4	1019	3	4	14	154	109	18689	18689			154000000	7	154000000	1	equip		144000	lifemax_v	7000			wood_resist_v	350																																			7	7
5374	【黃金】瑞祥之戒	T15_Ring_Q4	1020	3	4	15	164	110	18690	18690			154000000	7	154000000	1	equip		144000	lifemax_v	7000			wood_resist_v	350																																			7	7
531	T1戒指（低）	T1_Ring_Test_Q1		3	1	1	1	1	21	21			20000	1	3000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
532	T2戒指（低）	T2_Ring_Test_Q1		3	1	2	1	3	22	22			40000	2	3000	1	equip		0	lifemax_v	800			wood_resist_v	60																																			3	1
533	T3戒指（低）	T3_Ring_Test_Q1		3	1	3	1	6	23	23			80000	3	3000	1	equip		0	lifemax_v	1000			wood_resist_v	75																																			3	2
534	T4戒指（低）	T4_Ring_Test_Q1		3	1	4	1	9	24	24			200000	4	3000	1	equip		0	lifemax_v	1200			wood_resist_v	90																																			3	3
535	T5戒指（低）	T5_Ring_Test_Q1		3	1	5	1	12	25	25			500000	5	3000	1	equip		0	lifemax_v	1500			wood_resist_v	113																																			3	3
536	T6戒指（低）	T6_Ring_Test_Q1		3	1	6	74	15	26	26			1200000	6	3000	1	equip		0	lifemax_v	2500			wood_resist_v	135																																			4	5
537	T7戒指（低）	T7_Ring_Test_Q1		3	1	7	84	18	27	27			3200000	7	3000	1	equip		0	lifemax_v	3000			wood_resist_v	158																																			4	5
538	T8戒指（低）	T8_Ring_Test_Q1		3	1	8	94	21	28	28			7000000	8	3000	1	equip		0	lifemax_v	3500			wood_resist_v	180																																			5	5
3806	T9戒指（低）	T9_Ring_Test_Q1		3	1	9	104	24	29	29			7000000	8	3000	1	equip		0	lifemax_v	4000			wood_resist_v	200																																			6	6
3807	T10戒指（低）	T10_Ring_Test_Q1		3	1	10	114	27	30	30			7000000	8	3000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			7	6
539	T1戒指（中）	T1_Ring_Test_Q2		3	2	1	1	1	21	21			20000	1	3000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
540	T2戒指（中）	T2_Ring_Test_Q2		3	2	2	20	3	22	22			40000	2	3000	1	equip		0	lifemax_v	800			wood_resist_v	60																																			3	1
541	T3戒指（中）	T3_Ring_Test_Q2		3	2	3	45	6	23	23			80000	3	3000	1	equip		0	lifemax_v	1000			wood_resist_v	75																																			3	2
542	T4戒指（中）	T4_Ring_Test_Q2		3	2	4	55	9	24	24			200000	4	3000	1	equip		0	lifemax_v	1200			wood_resist_v	90																																			3	3
543	T5戒指（中）	T5_Ring_Test_Q2		3	2	5	65	12	25	25			500000	5	3000	1	equip		0	lifemax_v	1500			wood_resist_v	113																																			3	3
544	【傳承】火府之戒	T6_Ring_Test_Q2		3	2	6	74	15	26	26			1200000	6	3000	1	equip		0	lifemax_v	2750			wood_resist_v	146																																			4	5
545	T7戒指（中）	T7_Ring_Test_Q2		3	2	7	84	18	27	27			3200000	7	3000	1	equip		0	lifemax_v	3250			wood_resist_v	169																																			5	5
546	T8戒指（中）	T8_Ring_Test_Q2		3	2	8	94	21	28	28			7000000	8	3000	1	equip		0	lifemax_v	4000			wood_resist_v	207																																			5	6
3808	T9戒指（中）	T9_Ring_Test_Q2		3	2	9	104	24	29	29			7000000	8	3000	1	equip		0	lifemax_v	4500			wood_resist_v	220																																			6	6
3809	T10戒指（中）	T10_Ring_Test_Q2		3	2	10	114	27	30	30			7000000	8	3000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
547	【稀有】俠少之戒	T1_Ring_Test_Q3		3	3	1	1	1	21	21			20000	1	3000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
548	【稀有】分水之戒	T2_Ring_Test_Q3		3	3	2	28	3	22	22			40000	2	3000	1	equip		0	lifemax_v	800			wood_resist_v	60																																			3	3
549	【稀有】伏斷之戒	T3_Ring_Test_Q3		3	3	3	44	6	23	23			80000	3	3000	1	equip		0	lifemax_v	1000			wood_resist_v	75																																			3	4
550	【稀有】破軍之戒	T4_Ring_Test_Q3		3	3	4	54	9	24	24			200000	4	3000	1	equip		0	lifemax_v	1200			wood_resist_v	90																																			4	4
551	【稀有】荒蕪之戒	T5_Ring_Test_Q3		3	3	5	64	12	25	25			500000	5	3000	1	equip		0	lifemax_v	1500			wood_resist_v	113																																			4	5
552	【稀有】火府之戒	T6_Ring_Test_Q3		3	3	6	74	15	26	26			1200000	6	3000	1	equip		0	lifemax_v	3150			wood_resist_v	164																																			5	5
553	【稀有】蒼穹之戒	T7_Ring_Test_Q3		3	3	7	84	18	27	27			3200000	7	3000	1	equip		0	lifemax_v	2100			wood_resist_v	158																																			5	6
554	【稀有】邢天之戒	T8_Ring_Test_Q3		3	3	8	94	21	28	28			7000000	8	3000	1	equip		0	lifemax_v	2400			wood_resist_v	180																																			6	6
3810	【稀有】應龍之戒	T9_Ring_Test_Q3		3	3	9	104	24	29	29			7000000	8	3000	1	equip		0	lifemax_v	5000			wood_resist_v	257																																			7	6
3811	【稀有】瑞祥之戒	T10_Ring_Test_Q3		3	3	10	114	27	30	30			7000000	8	3000	1	equip		0	lifemax_v	5500			wood_resist_v	282																																			7	7
1248	俠少之戒	Cus_T1_Ring_Q1		3	1	1	1	1	21	21			10000	1	10000	1	equip		0	lifemax_v	600			wood_resist_v	45																																				
6080	【定制稀有】代言人之戒	Cus_T3_Ring_Q2	21	3	2	3	44	10					500000	6	500000	1	equip		0	lifemax_v	1650			wood_resist_v	96																																			3	4
