TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
4951	T11頭盔	T11_Helm_Q1	5111	8	1	11	121	30					1100000	8	1100000	1	equip		0	add_seriesstate_rate_v	130																																							7	7
4952	T12頭盔	T12_Helm_Q1	5112	8	1	12	131	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4953	T13頭盔	T13_Helm_Q1	5113	8	1	13	141	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4954	T14頭盔	T14_Helm_Q1	5114	8	1	14	151	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4955	T15頭盔	T15_Helm_Q1	5115	8	1	15	161	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4956	T16頭盔	T16_Helm_Q1	5116	8	1	16	171	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4957	T17頭盔	T17_Helm_Q1	5117	8	1	17	181	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4958	T18頭盔	T18_Helm_Q1	5118	8	1	18	191	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4959	T19頭盔	T19_Helm_Q1	5119	8	1	19	201	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
4960	T20頭盔	T20_Helm_Q1	5120	8	1	20	211	27					800000	8	800000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
151	【稀有】1階頭盔	T1_Helm_Q2	5201	8	2	1	1	4					50000	1	50000	1	equip		0	add_seriesstate_rate_v	21																																								
152	【稀有】2階頭盔	T2_Helm_Q2	5202	8	2	2	22	7					100000	2	100000	1	equip		0	add_seriesstate_rate_v	26																																							3	3
153	【稀有】3階頭盔	T3_Helm_Q2	5203	8	2	3	41	10					250000	3	250000	1	equip		0	add_seriesstate_rate_v	33																																							3	4
154	【稀有】4階頭盔	T4_Helm_Q2	5204	8	2	4	51	13					600000	4	600000	1	equip		0	add_seriesstate_rate_v	43																																							4	4
155	【稀有】5階頭盔	T5_Helm_Q2	5205	8	2	5	61	16					1250000	5	1250000	1	equip		0	add_seriesstate_rate_v	53																																							4	5
156	【稀有】6階頭盔	T6_Helm_Q2	5206	8	2	6	71	19					1500000	6	1500000	1	equip		0	add_seriesstate_rate_v	66																																							5	5
157	【稀有】7階頭盔	T7_Helm_Q2	5207	8	2	7	81	22					2000000	7	2000000	1	equip		0	add_seriesstate_rate_v	88																																							5	6
158	【稀有】8階頭盔	T8_Helm_Q2	5208	8	2	8	91	25					2700000	8	2700000	1	equip		0	add_seriesstate_rate_v	96																																							6	6
159	【稀有】9階頭盔	T9_Helm_Q2	5209	8	2	9	101	28					4000000	8	4000000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
160	【稀有】10階頭盔	T10_Helm_Q2	5210	8	2	10	111	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5051	【稀有】11階頭盔	T11_Helm_Q2	5211	8	2	11	121	34					6250000	8	6250000	1	equip		0	add_seriesstate_rate_v	145																																							7	7
5052	【稀有】12階頭盔	T12_Helm_Q2	5212	8	2	12	131	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5053	【稀有】13階頭盔	T13_Helm_Q2	5213	8	2	13	141	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5054	【稀有】14階頭盔	T14_Helm_Q2	5214	8	2	14	151	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5055	【稀有】15階頭盔	T15_Helm_Q2	5215	8	2	15	161	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5056	【稀有】16階頭盔	T16_Helm_Q2	5216	8	2	16	171	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5057	【稀有】17階頭盔	T17_Helm_Q2	5217	8	2	17	181	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5058	【稀有】18階頭盔	T18_Helm_Q2	5218	8	2	18	191	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5059	【稀有】19階頭盔	T19_Helm_Q2	5219	8	2	19	201	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5060	【稀有】20階頭盔	T20_Helm_Q2	5220	8	2	20	211	31					5000000	8	5000000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
1562	【傳承】1階頭盔	T1_Helm_Q3	5501	8	3	1	1	2					20000	1	20000	1	equip		0	add_seriesstate_rate_v	17																																								
1563	【傳承】2階頭盔	T2_Helm_Q3	5502	8	3	2	22	5					40000	2	40000	1	equip		0	add_seriesstate_rate_v	22																																							2	2
1564	【傳承】3階頭盔	T3_Helm_Q3	5503	8	3	3	41	8					80000	3	80000	1	equip		0	add_seriesstate_rate_v	27																																							3	3
1565	【傳承】4階頭盔	T4_Helm_Q3	5504	8	3	4	51	11					200000	4	200000	1	equip		0	add_seriesstate_rate_v	35																																							3	4
1566	【傳承】5階頭盔	T5_Helm_Q3	5505	8	3	5	61	14					450000	5	450000	1	equip		0	add_seriesstate_rate_v	45																																							4	4
1567	【傳承】6階頭盔	T6_Helm_Q3	5506	8	3	6	71	17					600000	6	600000	1	equip		0	add_seriesstate_rate_v	55																																							4	5
1568	【傳承】7階頭盔	T7_Helm_Q3	5507	8	3	7	81	20					800000	7	800000	1	equip		0	add_seriesstate_rate_v	70																																							5	5
1569	【傳承】8階頭盔	T8_Helm_Q3	5508	8	3	8	91	23					1200000	8	1200000	1	equip		0	add_seriesstate_rate_v	92																																							5	6
3609	【傳承】9階頭盔	T9_Helm_Q3	5509	8	3	9	101	26					1800000	8	1800000	1	equip		0	add_seriesstate_rate_v	115																																							6	6
3610	【傳承】10階頭盔	T10_Helm_Q3	5510	8	3	10	111	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5151	【傳承】11階頭盔	T11_Helm_Q3	5511	8	3	11	121	32					3200000	8	3200000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
5152	【傳承】12階頭盔	T12_Helm_Q3	5512	8	3	12	131	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5153	【傳承】13階頭盔	T13_Helm_Q3	5513	8	3	13	141	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5154	【傳承】14階頭盔	T14_Helm_Q3	5514	8	3	14	151	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5155	【傳承】15階頭盔	T15_Helm_Q3	5515	8	3	15	161	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5156	【傳承】16階頭盔	T16_Helm_Q3	5516	8	3	16	171	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5157	【傳承】17階頭盔	T17_Helm_Q3	5517	8	3	17	181	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5158	【傳承】18階頭盔	T18_Helm_Q3	5518	8	3	18	191	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5159	【傳承】19階頭盔	T19_Helm_Q3	5519	8	3	19	201	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
5160	【傳承】20階頭盔	T20_Helm_Q3	5520	8	3	20	211	29					2400000	8	2400000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
2779	【黃金】6階頭盔	T6_Helm_Q4	5306	8	4	6	71	101					19500000	7	19500000	1	equip		18000	add_seriesstate_rate_v	85																																							5	6
2780	【黃金】7階頭盔	T7_Helm_Q4	5307	8	4	7	81	102					30800000	7	30800000	1	equip		28800	add_seriesstate_rate_v	114																																							6	6
2781	【黃金】8階頭盔	T8_Helm_Q4	5308	8	4	8	91	103					45900000	7	45900000	1	equip		43200	add_seriesstate_rate_v	124																																							7	6
3629	【黃金】9階頭盔	T9_Helm_Q4	5309	8	4	9	101	104					61600000	7	61600000	1	equip		57600	add_seriesstate_rate_v	135																																							7	7
3630	【黃金】10階頭盔	T10_Helm_Q4	5310	8	4	10	111	105					77000000	7	77000000	1	equip		72000	add_seriesstate_rate_v	150																																							7	7
5385	【黃金】11階頭盔	T11_Helm_Q4	5311	8	4	11	121	106					92650000	7	92650000	1	equip		86400	add_seriesstate_rate_v	160																																							7	7
5386	【黃金】12階頭盔	T12_Helm_Q4	5312	8	4	12	131	107					77000000	7	77000000	1	equip		72000	add_seriesstate_rate_v	150																																							7	7
5387	【黃金】13階頭盔	T13_Helm_Q4	5313	8	4	13	141	108					77000000	7	77000000	1	equip		72000	add_seriesstate_rate_v	150																																							7	7
5388	【黃金】14階頭盔	T14_Helm_Q4	5314	8	4	14	151	109					77000000	7	77000000	1	equip		72000	add_seriesstate_rate_v	150																																							7	7
5389	【黃金】15階頭盔	T15_Helm_Q4	5315	8	4	15	161	110					77000000	7	77000000	1	equip		72000	add_seriesstate_rate_v	150																																							7	7
459	T1頭盔（低）	T1_Helm_Test_Q1	5101	8	1	1	1	1					20000	1	3000	1	equip		0	add_seriesstate_rate_v	15																																								
460	T2头盔（低）	T2_Helm_Test_Q1	5102	8	1	2	1	3					40000	2	3000	1	equip		0	add_seriesstate_rate_v	20																																							3	1
461	T3头盔（低）	T3_Helm_Test_Q1	5103	8	1	3	1	6					80000	3	3000	1	equip		0	add_seriesstate_rate_v	25																																							3	2
462	T4头盔（低）	T4_Helm_Test_Q1	5104	8	1	4	1	9					200000	4	3000	1	equip		0	add_seriesstate_rate_v	30																																							3	3
463	T5头盔（低）	T5_Helm_Test_Q1	5105	8	1	5	1	12					500000	5	3000	1	equip		0	add_seriesstate_rate_v	38																																							3	3
464	T6头盔（低）	T6_Helm_Test_Q1	5106	8	1	6	71	15					1200000	6	3000	1	equip		0	add_seriesstate_rate_v	50																																							4	5
465	T7头盔（低）	T7_Helm_Test_Q1	5107	8	1	7	81	18					3200000	7	3000	1	equip		0	add_seriesstate_rate_v	60																																							4	5
466	T8头盔（低）	T8_Helm_Test_Q1	5108	8	1	8	91	21					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	80																																							5	5
3824	T9帽子（低）	T9_Helm_Test_Q1	5109	8	1	9	101	24					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	100																																							6	6
3825	T10帽子（低）	T10_Helm_Test_Q1	5110	8	1	10	111	27					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
467	T1頭盔（中）	T1_Helm_Test_Q2	5101	8	2	1	1	1					20000	1	3000	1	equip		0	add_seriesstate_rate_v	15																																								
468	T2头盔（中）	T2_Helm_Test_Q2	5102	8	2	2	20	3					40000	2	3000	1	equip		0	add_seriesstate_rate_v	20																																							3	1
469	T3头盔（中）	T3_Helm_Test_Q2	5103	8	2	3	48	6					80000	3	3000	1	equip		0	add_seriesstate_rate_v	25																																							3	2
470	T4头盔（中）	T4_Helm_Test_Q2	5104	8	2	4	58	9					200000	4	3000	1	equip		0	add_seriesstate_rate_v	30																																							3	3
471	T5头盔（中）	T5_Helm_Test_Q2	5105	8	2	5	68	12					500000	5	3000	1	equip		0	add_seriesstate_rate_v	38																																							3	3
472	【傳承】6階頭盔	T6_Helm_Test_Q2	5506	8	2	6	71	15					600000	6	600000	1	equip		0	add_seriesstate_rate_v	55																																							4	5
473	T7头盔（中）	T7_Helm_Test_Q2	5107	8	2	7	81	18					3200000	7	3000	1	equip		0	add_seriesstate_rate_v	70																																							5	5
474	T8头盔（中）	T8_Helm_Test_Q2	5108	8	2	8	91	21					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	92																																							5	6
3826	T9帽子（中）	T9_Helm_Test_Q2	5109	8	2	9	101	24					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	115																																							6	6
3827	T10帽子（中）	T10_Helm_Test_Q2	5110	8	2	10	111	27					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
475	T1頭盔（高）	T1_Helm_Test_Q3	5201	8	3	1	1	1					20000	1	3000	1	equip		0	add_seriesstate_rate_v	15																																								
476	T2头盔（高）	T2_Helm_Test_Q3	5202	8	3	2	22	3					40000	2	3000	1	equip		0	add_seriesstate_rate_v	20																																							3	3
477	T3头盔（高）	T3_Helm_Test_Q3	5203	8	3	3	41	6					80000	3	3000	1	equip		0	add_seriesstate_rate_v	25																																							3	4
478	T4头盔（高）	T4_Helm_Test_Q3	5204	8	3	4	51	9					200000	4	3000	1	equip		0	add_seriesstate_rate_v	30																																							4	4
479	T5头盔（高）	T5_Helm_Test_Q3	5205	8	3	5	61	12					500000	5	3000	1	equip		0	add_seriesstate_rate_v	38																																							4	5
480	T6头盔（高）	T6_Helm_Test_Q3	5206	8	3	6	71	15					1200000	6	3000	1	equip		0	add_seriesstate_rate_v	66																																							5	5
481	T7头盔（高）	T7_Helm_Test_Q3	5207	8	3	7	81	18					3200000	7	3000	1	equip		0	add_seriesstate_rate_v	53																																							5	6
482	T8头盔（高）	T8_Helm_Test_Q3	5208	8	3	8	91	21					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	60																																							6	6
3828	T9帽子（高）	T9_Helm_Test_Q3	5209	8	3	9	101	24					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
3829	T10帽子（高）	T10_Helm_Test_Q3	5210	8	3	10	111	27					7000000	8	3000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
1251	T1頭盔（訂製）	Cus_T1_Helm_Q1	5101	8	1	1	1	1					5000	1	5000	1	equip		0	add_seriesstate_rate_v	15																																								
