TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
4942	护身符T12	T12_Amulet_Q1		5	1	12	138	27	4942	4942			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4943	护身符T13	T13_Amulet_Q1		5	1	13	148	27	4943	4943			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4944	护身符T14	T14_Amulet_Q1		5	1	14	158	27	4944	4944			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4945	护身符T15	T15_Amulet_Q1		5	1	15	168	27	4945	4945			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4946	护身符T16	T16_Amulet_Q1		5	1	16	178	27	4946	4946			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4947	护身符T17	T17_Amulet_Q1		5	1	17	188	27	4947	4947			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4948	护身符T18	T18_Amulet_Q1		5	1	18	198	27	4948	4948			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4949	护身符T19	T19_Amulet_Q1		5	1	19	208	27	4949	4949			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
4950	护身符T20	T20_Amulet_Q1		5	1	20	218	27	4950	4950			1600000	8	1600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
141	【稀有】玲珑符	T1_Amulet_Q2		5	2	1	1	4	41	41			100000	1	100000	1	equip		0	lifemax_v	860			earth_resist_v	64																																				
142	【稀有】百锦符	T2_Amulet_Q2		5	2	2	36	7	42	42			200000	2	200000	1	equip		0	lifemax_v	1150			earth_resist_v	79																																			3	3
143	【稀有】刺鱼符	T3_Amulet_Q2		5	2	3	48	10	43	43			500000	3	500000	1	equip		0	lifemax_v	1650			earth_resist_v	96																																			3	4
144	【稀有】出云符	T4_Amulet_Q2		5	2	4	58	13	44	44			1200000	4	1200000	1	equip		0	lifemax_v	2150			earth_resist_v	119																																			4	4
145	【稀有】天罡符	T5_Amulet_Q2		5	2	5	68	16	45	45			2500000	5	2500000	1	equip		0	lifemax_v	2650			earth_resist_v	141																																			4	5
146	【稀有】雷神符	T6_Amulet_Q2		5	2	6	78	19	46	46			3000000	6	3000000	1	equip		0	lifemax_v	3150			earth_resist_v	164																																			5	5
147	【稀有】天魔符	T7_Amulet_Q2		5	2	7	88	22	47	47			4000000	7	4000000	1	equip		0	lifemax_v	3850			earth_resist_v	198																																			5	6
148	【稀有】清虚符	T8_Amulet_Q2		5	2	8	98	25	48	48			5400000	8	5400000	1	equip		0	lifemax_v	4200			earth_resist_v	217																																			6	6
149	【稀有】仙缘符	T9_Amulet_Q2		5	2	9	108	28	49	49			8000000	8	8000000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
150	【稀有】紫珀符	T10_Amulet_Q2		5	2	10	118	31	50	50			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5041	【稀有】赤霄符	T11_Amulet_Q2		5	2	11	128	34	4941	4941			12500000	8	12500000	1	equip		0	lifemax_v	6000			earth_resist_v	290																																			7	7
5042	【稀有】护身符T12	T12_Amulet_Q2		5	2	12	138	31	4942	4942			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5043	【稀有】护身符T13	T13_Amulet_Q2		5	2	13	148	31	4943	4943			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5044	【稀有】护身符T14	T14_Amulet_Q2		5	2	14	158	31	4944	4944			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5045	【稀有】护身符T15	T15_Amulet_Q2		5	2	15	168	31	4945	4945			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5046	【稀有】护身符T16	T16_Amulet_Q2		5	2	16	178	31	4946	4946			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5047	【稀有】护身符T17	T17_Amulet_Q2		5	2	17	188	31	4947	4947			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5048	【稀有】护身符T18	T18_Amulet_Q2		5	2	18	198	31	4948	4948			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5049	【稀有】护身符T19	T19_Amulet_Q2		5	2	19	208	31	4949	4949			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
5050	【稀有】护身符T20	T20_Amulet_Q2		5	2	20	218	31	4950	4950			10000000	8	10000000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
1602	【传承】玲珑符	T1_Amulet_Q3		5	3	1	1	2	41	41			40000	1	40000	1	equip		0	lifemax_v	700			earth_resist_v	52																																				
1603	【传承】百锦符	T2_Amulet_Q3		5	3	2	36	5	42	42			80000	2	80000	1	equip		0	lifemax_v	900			earth_resist_v	67																																			2	2
1604	【传承】刺鱼符	T3_Amulet_Q3		5	3	3	48	8	43	43			160000	3	160000	1	equip		0	lifemax_v	1250			earth_resist_v	82																																			3	3
1605	【传承】出云符	T4_Amulet_Q3		5	3	4	58	11	44	44			400000	4	400000	1	equip		0	lifemax_v	1750			earth_resist_v	101																																			3	4
1606	【传承】天罡符	T5_Amulet_Q3		5	3	5	68	14	45	45			900000	5	900000	1	equip		0	lifemax_v	2250			earth_resist_v	124																																			4	4
1607	【传承】雷神符	T6_Amulet_Q3		5	3	6	78	17	46	46			1200000	6	1200000	1	equip		0	lifemax_v	2750			earth_resist_v	146																																			4	5
1608	【传承】天魔符	T7_Amulet_Q3		5	3	7	88	20	47	47			1600000	7	1600000	1	equip		0	lifemax_v	3250			earth_resist_v	169																																			5	5
1609	【传承】清虚符	T8_Amulet_Q3		5	3	8	98	23	48	48			2400000	8	2400000	1	equip		0	lifemax_v	4000			earth_resist_v	207																																			5	6
3607	【传承】仙缘符	T9_Amulet_Q3		5	3	9	108	26	49	49			3600000	8	3600000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			6	6
3608	【传承】紫珀符	T10_Amulet_Q3		5	3	10	118	29	50	50			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5141	【传承】赤霄符	T11_Amulet_Q3		5	3	11	128	32	4941	4941			6400000	8	6400000	1	equip		0	lifemax_v	5500			earth_resist_v	270																																			7	7
5142	【传承】护身符T12	T12_Amulet_Q3		5	3	12	138	29	4942	4942			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5143	【传承】护身符T13	T13_Amulet_Q3		5	3	13	148	29	4943	4943			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5144	【传承】护身符T14	T14_Amulet_Q3		5	3	14	158	29	4944	4944			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5145	【传承】护身符T15	T15_Amulet_Q3		5	3	15	168	29	4945	4945			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5146	【传承】护身符T16	T16_Amulet_Q3		5	3	16	178	29	4946	4946			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5147	【传承】护身符T17	T17_Amulet_Q3		5	3	17	188	29	4947	4947			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5148	【传承】护身符T18	T18_Amulet_Q3		5	3	18	198	29	4948	4948			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5149	【传承】护身符T19	T19_Amulet_Q3		5	3	19	208	29	4949	4949			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
5150	【传承】护身符T20	T20_Amulet_Q3		5	3	20	218	29	4950	4950			4800000	8	4800000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
2776	【黄金】雷神符	T6_Amulet_Q4	1031	5	4	6	78	101	12010	12010			39000000	7	39000000	1	equip		36000	lifemax_v	4100			earth_resist_v	215																																			5	6
2777	【黄金】天魔符	T7_Amulet_Q4	1032	5	4	7	88	102	12011	12011			61600000	7	61600000	1	equip		57600	lifemax_v	5000			earth_resist_v	257																																			6	6
2778	【黄金】清虚符	T8_Amulet_Q4	1033	5	4	8	98	103	12012	12012			91800000	7	91800000	1	equip		86400	lifemax_v	5500			earth_resist_v	282																																			7	6
3627	【黄金】仙缘符	T9_Amulet_Q4	1034	5	4	9	108	104	12717	12717			123200000	7	123200000	1	equip		115200	lifemax_v	6000			earth_resist_v	300																																			7	7
3628	【黄金】紫珀符	T10_Amulet_Q4	1035	5	4	10	118	105	12718	12718			154000000	7	154000000	1	equip		144000	lifemax_v	7000			earth_resist_v	350																																			7	7
5380	【黄金】赤霄符	T11_Amulet_Q4	1036	5	4	11	128	106	18696	18696			185300000	7	185300000	1	equip		172800	lifemax_v	7500			earth_resist_v	400																																			7	7
5381	【黄金】天魔符	T12_Amulet_Q4	1037	5	4	12	138	107	18697	18697			154000000	7	154000000	1	equip		144000	lifemax_v	7000			earth_resist_v	350																																			7	7
5382	【黄金】清虚符	T13_Amulet_Q4	1038	5	4	13	148	108	18698	18698			154000000	7	154000000	1	equip		144000	lifemax_v	7000			earth_resist_v	350																																			7	7
5383	【黄金】仙缘符	T14_Amulet_Q4	1039	5	4	14	158	109	18699	18699			154000000	7	154000000	1	equip		144000	lifemax_v	7000			earth_resist_v	350																																			7	7
5384	【黄金】紫珀符	T15_Amulet_Q4	1040	5	4	15	168	110	18700	18700			154000000	7	154000000	1	equip		144000	lifemax_v	7000			earth_resist_v	350																																			7	7
340	T1护身符（低）	T1_Amulet_Test_Q1		5	1	1	1	1	41	41			20000	1	3000	1	equip		0	lifemax_v	600			earth_resist_v	45																																				
341	T2护身符（低）	T2_Amulet_Test_Q1		5	1	2	1	3	42	42			40000	2	3000	1	equip		0	lifemax_v	800			earth_resist_v	60																																			3	1
342	T3护身符（低）	T3_Amulet_Test_Q1		5	1	3	1	6	43	43			80000	3	3000	1	equip		0	lifemax_v	1000			earth_resist_v	75																																			3	2
343	T4护身符（低）	T4_Amulet_Test_Q1		5	1	4	1	9	44	44			200000	4	3000	1	equip		0	lifemax_v	1200			earth_resist_v	90																																			3	3
344	T5护身符（低）	T5_Amulet_Test_Q1		5	1	5	1	12	45	45			500000	5	3000	1	equip		0	lifemax_v	1500			earth_resist_v	113																																			3	3
345	T6护身符（低）	T6_Amulet_Test_Q1		5	1	6	78	15	46	46			1200000	6	3000	1	equip		0	lifemax_v	2500			earth_resist_v	135																																			4	5
346	T7护身符（低）	T7_Amulet_Test_Q1		5	1	7	88	18	47	47			3200000	7	3000	1	equip		0	lifemax_v	3000			earth_resist_v	158																																			4	5
347	T8护身符（低）	T8_Amulet_Test_Q1		5	1	8	98	21	48	48			7000000	8	3000	1	equip		0	lifemax_v	3500			earth_resist_v	180																																			5	5
3818	T9护身符（低）	T9_Amulet_Test_Q1		5	1	9	108	24	49	49			7000000	8	3000	1	equip		0	lifemax_v	4000			earth_resist_v	200																																			6	6
3819	T10护身符（低）	T10_Amulet_Test_Q1		5	1	10	118	27	50	50			7000000	8	3000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			7	6
348	T1护身符（中）	T1_Amulet_Test_Q2		5	2	1	1	1	41	41			20000	1	3000	1	equip		0	lifemax_v	600			earth_resist_v	45																																				
349	T2护身符（中）	T2_Amulet_Test_Q2		5	2	2	20	3	42	42			40000	2	3000	1	equip		0	lifemax_v	800			earth_resist_v	60																																			3	1
350	T3护身符（中）	T3_Amulet_Test_Q2		5	2	3	41	6	43	43			80000	3	3000	1	equip		0	lifemax_v	1000			earth_resist_v	75																																			3	2
351	T4护身符（中）	T4_Amulet_Test_Q2		5	2	4	51	9	44	44			200000	4	3000	1	equip		0	lifemax_v	1200			earth_resist_v	90																																			3	3
352	T5护身符（中）	T5_Amulet_Test_Q2		5	2	5	61	12	45	45			500000	5	3000	1	equip		0	lifemax_v	1500			earth_resist_v	113																																			3	3
353	【传承】雷神符	T6_Amulet_Test_Q2		5	2	6	78	15	46	46			1200000	6	1200000	1	equip		0	lifemax_v	2750			earth_resist_v	146																																			4	5
354	T7护身符（中）	T7_Amulet_Test_Q2		5	2	7	88	18	47	47			3200000	7	3000	1	equip		0	lifemax_v	3250			earth_resist_v	169																																			5	5
355	T8护身符（中）	T8_Amulet_Test_Q2		5	2	8	98	21	48	48			7000000	8	3000	1	equip		0	lifemax_v	4000			earth_resist_v	207																																			5	6
3820	T9护身符（中）	T9_Amulet_Test_Q2		5	2	9	108	24	49	49			7000000	8	3000	1	equip		0	lifemax_v	4500			earth_resist_v	220																																			6	6
3821	T10护身符（中）	T10_Amulet_Test_Q2		5	2	10	118	27	50	50			7000000	8	3000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
356	【稀有】玲珑符	T1_Amulet_Test_Q3		5	3	1	1	1	41	41			20000	1	3000	1	equip		0	lifemax_v	600			earth_resist_v	45																																				
357	【稀有】百锦符	T2_Amulet_Test_Q3		5	3	2	36	3	42	42			40000	2	3000	1	equip		0	lifemax_v	800			earth_resist_v	60																																			3	3
358	【稀有】刺鱼符	T3_Amulet_Test_Q3		5	3	3	48	6	43	43			80000	3	3000	1	equip		0	lifemax_v	1000			earth_resist_v	75																																			3	4
359	【稀有】出云符	T4_Amulet_Test_Q3		5	3	4	58	9	44	44			200000	4	3000	1	equip		0	lifemax_v	1200			earth_resist_v	90																																			4	4
360	【稀有】天罡符	T5_Amulet_Test_Q3		5	3	5	68	12	45	45			500000	5	3000	1	equip		0	lifemax_v	1500			earth_resist_v	113																																			4	5
361	【稀有】雷神符	T6_Amulet_Test_Q3		5	3	6	78	15	46	46			1200000	6	3000	1	equip		0	lifemax_v	3150			earth_resist_v	164																																			5	5
362	【稀有】天魔符	T7_Amulet_Test_Q3		5	3	7	88	18	47	47			3200000	7	3000	1	equip		0	lifemax_v	2100			earth_resist_v	158																																			5	6
363	【稀有】清虚符	T8_Amulet_Test_Q3		5	3	8	98	21	48	48			7000000	8	3000	1	equip		0	lifemax_v	2400			earth_resist_v	180																																			6	6
3822	【稀有】仙缘符	T9_Amulet_Test_Q3		5	3	9	108	24	49	49			7000000	8	3000	1	equip		0	lifemax_v	5000			earth_resist_v	257																																			7	6
3823	【稀有】紫珀符	T10_Amulet_Test_Q3		5	3	10	118	27	50	50			7000000	8	3000	1	equip		0	lifemax_v	5500			earth_resist_v	282																																			7	7
1250	玲珑符	Cus_T1_Amulet_Q1		5	1	1	1	1	41	41			10000	1	10000	1	equip		0	lifemax_v	600			earth_resist_v	45																																				
