TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
1558	【传承】龙鱼佩	T5_Pendant_Q3		10	3	5	66	14	35	35			900000	5	900000	1	equip		0	lifemax_v	2250			fire_resist_v	124																																			4	4
1559	【传承】雁行佩	T6_Pendant_Q3		10	3	6	76	17	36	36			1200000	6	1200000	1	equip		0	lifemax_v	2750			fire_resist_v	146																																			4	5
1560	【传承】勾云佩	T7_Pendant_Q3		10	3	7	86	20	37	37			1600000	7	1600000	1	equip		0	lifemax_v	3250			fire_resist_v	169																																			5	5
1561	【传承】龙首佩	T8_Pendant_Q3		10	3	8	96	23	38	38			2400000	8	2400000	1	equip		0	lifemax_v	4000			fire_resist_v	207																																			5	6
3605	【传承】鲲鹏佩	T9_Pendant_Q3		10	3	9	106	26	39	39			3600000	8	3600000	1	equip		0	lifemax_v	4500			fire_resist_v	220																																			6	6
3606	【传承】北冥佩	T10_Pendant_Q3		10	3	10	116	29	40	40			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5131	【传承】天心佩	T11_Pendant_Q3		10	3	11	126	32	4931	4931			6400000	8	6400000	1	equip		0	lifemax_v	5500			fire_resist_v	270																																			7	7
5132	【传承】玉佩T12	T12_Pendant_Q3		10	3	12	136	29	4932	4932			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5133	【传承】玉佩T13	T13_Pendant_Q3		10	3	13	146	29	4933	4933			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5134	【传承】玉佩T14	T14_Pendant_Q3		10	3	14	156	29	4934	4934			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5135	【传承】玉佩T15	T15_Pendant_Q3		10	3	15	166	29	4935	4935			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5136	【传承】玉佩T16	T16_Pendant_Q3		10	3	16	176	29	4936	4936			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5137	【传承】玉佩T17	T17_Pendant_Q3		10	3	17	186	29	4937	4937			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5138	【传承】玉佩T18	T18_Pendant_Q3		10	3	18	196	29	4938	4938			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5139	【传承】玉佩T19	T19_Pendant_Q3		10	3	19	206	29	4939	4939			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
5140	【传承】玉佩T20	T20_Pendant_Q3		10	3	20	216	29	4940	4940			4800000	8	4800000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
2773	【黄金】雁行佩	T6_Pendant_Q4	1021	10	4	6	76	101	12007	12007			39000000	7	39000000	1	equip		36000	lifemax_v	4100			fire_resist_v	215																																			5	6
2774	【黄金】勾云佩	T7_Pendant_Q4	1022	10	4	7	86	102	12008	12008			61600000	7	61600000	1	equip		57600	lifemax_v	5000			fire_resist_v	257																																			6	6
2775	【黄金】龙首佩	T8_Pendant_Q4	1023	10	4	8	96	103	12009	12009			91800000	7	91800000	1	equip		86400	lifemax_v	5500			fire_resist_v	282																																			7	6
3625	【黄金】鲲鹏佩	T9_Pendant_Q4	1024	10	4	9	106	104	12715	12715			123200000	7	123200000	1	equip		115200	lifemax_v	6000			fire_resist_v	300																																			7	7
3626	【黄金】北冥佩	T10_Pendant_Q4	1025	10	4	10	116	105	12716	12716			154000000	7	154000000	1	equip		144000	lifemax_v	7000			fire_resist_v	350																																			7	7
5375	【黄金】天心佩	T11_Pendant_Q4	1026	10	4	11	126	106	18691	18691			185300000	7	185300000	1	equip		172800	lifemax_v	7500			fire_resist_v	400																																			7	7
5376	【黄金】勾云佩	T12_Pendant_Q4	1027	10	4	12	136	107	18692	18692			154000000	7	154000000	1	equip		144000	lifemax_v	7000			fire_resist_v	350																																			7	7
5377	【黄金】龙首佩	T13_Pendant_Q4	1028	10	4	13	146	108	18693	18693			154000000	7	154000000	1	equip		144000	lifemax_v	7000			fire_resist_v	350																																			7	7
5378	【黄金】鲲鹏佩	T14_Pendant_Q4	1029	10	4	14	156	109	18694	18694			154000000	7	154000000	1	equip		144000	lifemax_v	7000			fire_resist_v	350																																			7	7
5379	【黄金】北冥佩	T15_Pendant_Q4	1030	10	4	15	166	110	18695	18695			154000000	7	154000000	1	equip		144000	lifemax_v	7000			fire_resist_v	350																																			7	7
507	T1玉佩（低）	T1_Pendant_Test_Q1		10	1	1	1	1	31	31			20000	1	3000	1	equip		0	lifemax_v	600			fire_resist_v	45																																				
508	T2玉佩（低）	T2_Pendant_Test_Q1		10	1	2	1	3	32	32			40000	2	3000	1	equip		0	lifemax_v	800			fire_resist_v	60																																			3	1
509	T3玉佩（低）	T3_Pendant_Test_Q1		10	1	3	1	6	33	33			80000	3	3000	1	equip		0	lifemax_v	1000			fire_resist_v	75																																			3	2
510	T4玉佩（低）	T4_Pendant_Test_Q1		10	1	4	1	9	34	34			200000	4	3000	1	equip		0	lifemax_v	1200			fire_resist_v	90																																			3	3
511	T5玉佩（低）	T5_Pendant_Test_Q1		10	1	5	1	12	35	35			500000	5	3000	1	equip		0	lifemax_v	1500			fire_resist_v	113																																			3	3
512	T6玉佩（低）	T6_Pendant_Test_Q1		10	1	6	76	15	36	36			1200000	6	3000	1	equip		0	lifemax_v	2500			fire_resist_v	135																																			4	5
513	T7玉佩（低）	T7_Pendant_Test_Q1		10	1	7	86	18	37	37			3200000	7	3000	1	equip		0	lifemax_v	3000			fire_resist_v	158																																			4	5
514	T8玉佩（低）	T8_Pendant_Test_Q1		10	1	8	96	21	38	38			7000000	8	3000	1	equip		0	lifemax_v	3500			fire_resist_v	180																																			5	5
3812	T9玉佩（低）	T9_Pendant_Test_Q1		10	1	9	106	24	39	39			7000000	8	3000	1	equip		0	lifemax_v	4000			fire_resist_v	200																																			6	6
3813	T10玉佩（低）	T10_Pendant_Test_Q1		10	1	10	116	27	40	40			7000000	8	3000	1	equip		0	lifemax_v	4500			fire_resist_v	220																																			7	6
515	T1玉佩（中）	T1_Pendant_Test_Q2		10	2	1	1	1	31	31			20000	1	3000	1	equip		0	lifemax_v	600			fire_resist_v	45																																				
516	T2玉佩（中）	T2_Pendant_Test_Q2		10	2	2	20	3	32	32			40000	2	3000	1	equip		0	lifemax_v	800			fire_resist_v	60																																			3	1
517	T3玉佩（中）	T3_Pendant_Test_Q2		10	2	3	43	6	33	33			80000	3	3000	1	equip		0	lifemax_v	1000			fire_resist_v	75																																			3	2
518	T4玉佩（中）	T4_Pendant_Test_Q2		10	2	4	53	9	34	34			200000	4	3000	1	equip		0	lifemax_v	1200			fire_resist_v	90																																			3	3
519	T5玉佩（中）	T5_Pendant_Test_Q2		10	2	5	63	12	35	35			500000	5	3000	1	equip		0	lifemax_v	1500			fire_resist_v	113																																			3	3
520	【传承】雁行佩	T6_Pendant_Test_Q2		10	2	6	76	15	36	36			1200000	6	3000	1	equip		0	lifemax_v	2750			fire_resist_v	146																																			4	5
521	T7玉佩（中）	T7_Pendant_Test_Q2		10	2	7	86	18	37	37			3200000	7	3000	1	equip		0	lifemax_v	3250			fire_resist_v	169																																			5	5
522	T8玉佩（中）	T8_Pendant_Test_Q2		10	2	8	96	21	38	38			7000000	8	3000	1	equip		0	lifemax_v	4000			fire_resist_v	207																																			5	6
3814	T9玉佩（中）	T9_Pendant_Test_Q2		10	2	9	106	24	39	39			7000000	8	3000	1	equip		0	lifemax_v	4500			fire_resist_v	220																																			6	6
3815	T10玉佩（中）	T10_Pendant_Test_Q2		10	2	10	116	27	40	40			7000000	8	3000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
523	【稀有】兰花佩	T1_Pendant_Test_Q3		10	3	1	1	1	31	31			20000	1	3000	1	equip		0	lifemax_v	600			fire_resist_v	45																																				
524	【稀有】荷叶佩	T2_Pendant_Test_Q3		10	3	2	32	3	32	32			40000	2	3000	1	equip		0	lifemax_v	800			fire_resist_v	60																																			3	3
525	【稀有】鹿纹佩	T3_Pendant_Test_Q3		10	3	3	46	6	33	33			80000	3	3000	1	equip		0	lifemax_v	1000			fire_resist_v	75																																			3	4
526	【稀有】玉蝉佩	T4_Pendant_Test_Q3		10	3	4	56	9	34	34			200000	4	3000	1	equip		0	lifemax_v	1200			fire_resist_v	90																																			4	4
527	【稀有】龙鱼佩	T5_Pendant_Test_Q3		10	3	5	66	12	35	35			500000	5	3000	1	equip		0	lifemax_v	1500			fire_resist_v	113																																			4	5
528	【稀有】雁行佩	T6_Pendant_Test_Q3		10	3	6	76	15	36	36			1200000	6	3000	1	equip		0	lifemax_v	3150			fire_resist_v	164																																			5	5
529	【稀有】勾云佩	T7_Pendant_Test_Q3		10	3	7	86	18	37	37			3200000	7	3000	1	equip		0	lifemax_v	2100			fire_resist_v	158																																			5	6
530	【稀有】龙首佩	T8_Pendant_Test_Q3		10	3	8	96	21	38	38			7000000	8	3000	1	equip		0	lifemax_v	2400			fire_resist_v	180																																			6	6
3816	【稀有】鲲鹏佩	T9_Pendant_Test_Q3		10	3	9	106	24	39	39			7000000	8	3000	1	equip		0	lifemax_v	5000			fire_resist_v	257																																			7	6
3817	【稀有】北冥佩	T10_Pendant_Test_Q3		10	3	10	116	27	40	40			7000000	8	3000	1	equip		0	lifemax_v	5500			fire_resist_v	282																																			7	7
1249	兰花佩	Cus_T1_Pendant__Q1		10	1	1	1	1	31	31			10000	1	10000	1	equip		0	lifemax_v	600			fire_resist_v	45																																				
